name,link,imageURL,ingredients,time,portion,viewNumber,reviewNumber
[10분반찬] 두부참치전 : 담백하고 촉촉하니 하나씩 집어먹기 좋아요~,https://www.10000recipe.com/recipe/6932155,https://recipe1.ezmember.co.kr/cache/recipe/2020/04/22/eb83dc30db90a31ff60d74ac78f3f2161_m.jpg,"참치, 두부, 달걀, 밀가루, 식용유, 소금, 청양고추, 부추
or깻잎",10,2,74000,47
느타리버섯양념구이,https://www.10000recipe.com/recipe/4042421,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/26/26a4ef511cf888c2fc1b5177b7cb269f1_m.jpg,"느타리버섯, 실파, 통깨, 식용유, 고추장, 고춧가루, 진간장, 맛술, 올리고당, 다진, 다진, 참기름",30,3,50000,11
1분완성 핵꿀맛 간식 토스트!완전 강추드려요!,https://www.10000recipe.com/recipe/6895448,https://recipe1.ezmember.co.kr/img/icon_vod.png,"식빵, 슬라이스치즈, 캔옥수수, 버터, 설탕",5,1,98000,43
간단하지만 중독성있게맛있는 간장파스타,https://www.10000recipe.com/recipe/6834113,https://recipe1.ezmember.co.kr/cache/recipe/2015/09/11/8e3599561387b3bdafb9e99864cc4df01_m.jpg,"파스타면
500원동전만큼, 양파, 베이컨, 마늘, 청양고추, 올리브유
또는식용유, 간장, 참기름, 설탕",30,1,372000,348
두부닭가슴살너겟,https://www.10000recipe.com/recipe/6845451,https://recipe1.ezmember.co.kr/cache/recipe/2016/03/26/fbbf48ec994f6c958cad34e4a77b1ead1_m.jpg,"닭가슴살, 두부, 양파, 파프리카, 브로콜리, 파마산치즈가루, 빵가루, 튀김가루, 달걀, 후추, 소금",15,4,60000,20
닭곰탕보다 더 맛있는 배추닭국 만들기+다대기 양념,https://www.10000recipe.com/recipe/6945458,https://recipe1.ezmember.co.kr/cache/recipe/2020/11/02/2f061c2b4fa128b6d16278aade0fa0091_m.jpg,"볶음탕용, 알배기배추, 대파, 양파, 통후추, 물, 참기름, 다진마늘, 소금, 후추, 고춧가루, 닭국물, 다진마늘, 국간장, 후추",60,6,171000,173
초간단 간식 꿀떡볶이!아이들 간식으로도 굿!,https://www.10000recipe.com/recipe/6907137,https://recipe1.ezmember.co.kr/cache/recipe/2019/02/22/ee9aac35a5b2ca6a9e6c6ae418efd0181_m.jpg,"떡, 버터, 꿀, 으깬땅콩",10,1,107000,97
출출할때 필요한 꿀 떨어지는 허니윙 ★,https://www.10000recipe.com/recipe/6924155,https://recipe1.ezmember.co.kr/img/icon_vod.png,"닭날개, 견과류, 맛술, 올리브유, 소금, 후추, 바질, 간장, 다진마늘, 꿀, 맛술, 후추",30,3,22000,23
<찌망 레시피> 다이어트에 좋은 곤약조림 : ),https://www.10000recipe.com/recipe/6898988,https://recipe1.ezmember.co.kr/cache/recipe/2018/10/29/0dd4c2525a4585417e37cff57a7701d11_m.jpg,"곤약, 식초, 물
종이컵, 간장, 올리고당, 다진마늘",15,2,76000,62
누텔라 컵케익,https://www.10000recipe.com/recipe/6892531,https://recipe1.ezmember.co.kr/img/icon_vod.png,"밀가루, 누텔라, 계란, 슈가파우더",10,1,23000,27
10분 완성 꿀레시피] 마늘 불고기 간단하고 맛있게!,https://www.10000recipe.com/recipe/6880674,https://recipe1.ezmember.co.kr/cache/recipe/2017/12/08/a5d9a4593c1e7934d07c0d0d61e3f4ad1_m.jpg,"불고기용, 진간장, 설탕, 다진마늘, 후추, 참기름",15,3,296000,189
칵테일새우 무우 두부국,https://www.10000recipe.com/recipe/6911288,https://recipe1.ezmember.co.kr/cache/recipe/2019/04/11/1cee67e2f7dc3c2eb418b874cae6fec21_m.jpg,"칵테일새우, 무우, 두부, 대파, 멸치육수, 다진마늘, 집간장",30,4,33000,21
스팸과 밥의 환상조화 스팸밥전 만들기(아이들이 좋아해요♡),https://www.10000recipe.com/recipe/6905993,https://recipe1.ezmember.co.kr/cache/recipe/2019/02/06/05c9c03d439c175f21ef6aa14a2124ff1_m.jpg,"밥, 스팸, 당근, 쪽파, 계란, 식용유",15,2,58000,49
집들이 음식 훈제오리 부추무침 만드는 법 간단하고 맛있어요.,https://www.10000recipe.com/recipe/6957721,https://recipe1.ezmember.co.kr/img/icon_vod.png,"훈제오리, 부추, 양파, 고춧가루, 설탕, 매실청, 간장, 식초, 참기름, 볶은참깨",30,2,51000,15
간편하게 만드는 다이어트 음식 “오이롤스시” ,https://www.10000recipe.com/recipe/6841405,https://recipe1.ezmember.co.kr/cache/recipe/2016/01/11/bef09a78ffd467fe694305e047e1dd1f1_m.jpg,"오이, 밥, 게맛살, 양파, 새싹, 마요네즈, 식초, 설탕, 소금, 참기름",30,2,29000,10
"두부 청경채 볶음.(건강식, 다이어트식, 채소반찬)",https://www.10000recipe.com/recipe/6959353,https://recipe1.ezmember.co.kr/cache/recipe/2021/05/15/4a139e6320535c5e4bf6e6e9ff23ed111_m.jpg,"두부, 청경채, 다진마늘, 진간장, 굴소스, 설탕, 다진마늘",10,2,44000,13
아침에 후딱 끓여 낸 두부들깨탕,https://www.10000recipe.com/recipe/6897498,https://recipe1.ezmember.co.kr/cache/recipe/2018/10/10/e96796a3c9198c695bf7de48fea1490d1_m.jpg,"두부
300g, 대파, 다진마늘, 된장, 채썬, 다시마, 들깨가루",30,5,115000,68
"톡톡 터지는 옥수수의 식감이 좋은 ""콘에그빵"" 만들기",https://www.10000recipe.com/recipe/6884174,https://recipe1.ezmember.co.kr/cache/recipe/2018/02/19/c7327c7b0771de51c93464d164dfea6e1_m.jpg,"밀가루, 설탕, 계란, 소금, 식용유, 콘옥수수",10,3,27000,25
근사한 두부가지구이,https://www.10000recipe.com/recipe/6833230,https://recipe1.ezmember.co.kr/cache/recipe/2015/09/01/f7db843f89c923d69221b26345dd46c71_m.jpg,"가지, 두부, 기름, 대파흰부분, 청양고추, 마늘, 간장, 물, 참기름",30,2,176000,142
"참치섞은 브로콜리무침, 참깨마요소스 만드는 법",https://www.10000recipe.com/recipe/6967116,https://recipe1.ezmember.co.kr/cache/recipe/2021/10/18/47f66558465b0f5cac5453cbed7f52671_m.jpg,"브로콜리, 캔, 간장, 올리고당, 깨, 마요네즈, 매실청, 소금, 후추",30,4,30000,22
오징어야채말이 만들기,https://www.10000recipe.com/recipe/6961293,https://recipe1.ezmember.co.kr/img/icon_vod.png,"오징어, 빨강, 노랑, 오이, 깻잎, 소금, 고추장, 매실청, 식초, 올리고당, 통깨",30,3,44000,13
바사삭 바사락 먹는데 혼자 ASMR 인줄 ★ 식빵팝콘,https://www.10000recipe.com/recipe/6918852,https://recipe1.ezmember.co.kr/img/icon_vod.png,"식빵, 설탕, 식용유",15,6,28000,34
아침국으로...두부김치계란탕,https://www.10000recipe.com/recipe/6866586,https://recipe1.ezmember.co.kr/cache/recipe/2017/03/09/6e4ab9be6fcf497a229317b38ad4a95d1_m.jpg,"계란, 소금, 대파, 다진, 양파, 참기름, 두부, 다시마, 국간장, 소금, 후추",30,2,179000,145
매콤달콤 버섯떡강정 만들기 :),https://www.10000recipe.com/recipe/6834667,https://recipe1.ezmember.co.kr/cache/recipe/2015/09/18/3f49afb112fdc65f0661f82619fc8af11_m.jpg,"떡국떡, 표고버섯, 식용유, 물, 케첩, 설탕, 고추장
듬뿍, 고춧가루, 마늘, 깨",15,2,20000,15
아이들이 시금치보다 더 좋아하는 봄동 무치기,https://www.10000recipe.com/recipe/6840019,https://recipe1.ezmember.co.kr/cache/recipe/2015/12/16/6f86b7ca6e908be7e04e6b7fff1e7e791_m.jpg,"봄동, 들기름, 깨소금, 소금",15,4,40000,20
떡꼬치소스에 무친 야식만들기! 맵달한 무침만두 ♥,https://www.10000recipe.com/recipe/6960089,https://recipe1.ezmember.co.kr/img/icon_vod.png,"만두, 식용유, 설탕, 맛술, 물엿, 고추장, 케찹, 물",15,2,26000,15
[아이반찬] 환상의 궁합 청경채와 새우로 청경채새우볶음 해보았어요,https://www.10000recipe.com/recipe/6922879,https://recipe1.ezmember.co.kr/img/icon_vod.png,"새우, 청경채, 대파, 마늘, 통깨, 식용유, 간장, 굴소스, 올리고당, 전분, 물",20,3,75000,62
다이어트는 내일부터!!!! 내일 아침은 바로 이녀석 고구마에그슬럿 ★,https://www.10000recipe.com/recipe/6912205,https://recipe1.ezmember.co.kr/img/icon_vod.png,"고구마, 달걀, 견과류, 저지방, 소금, 후추, 모짜렐라",30,2,120000,45
"냉장고에 흔히 사다놓는 건강 식재료로 뚝딱 한그릇 음식, 청경채 양송이 부추 덮밥",https://www.10000recipe.com/recipe/6902022,https://recipe1.ezmember.co.kr/cache/recipe/2018/12/15/c1a9995d8e3bfcb39046d29d81d2ae9e1_m.jpg,"양파(소), 청경채(소), 양송이버섯, 부추, 간마늘, 매운고추
선택재료, 간장, 굴소스, 소금
선택, 후추
선택, 참기름, 물, 전분가루",15,2,35000,23
"포송 쫀득! 치즈 공구마 만들기ㅣ전자렌지 3분 컷, 고구마 요리",https://www.10000recipe.com/recipe/6902285,https://recipe1.ezmember.co.kr/img/icon_vod.png,"밤고구마, 체다치즈, 버터, 소금, 설탕",10,1,64000,54
참치 알리올리오 볶음밥 ,https://www.10000recipe.com/recipe/6733300,https://recipe1.ezmember.co.kr/cache/recipe/2015/05/07/08e763f260da46e353e842819b350ded1_m.jpg,"밥, 마늘, 참치, 올리브유, 달걀, 소금",15,1,253000,213
간단요리 계란 양파덮밥 혼밥 자취레시피,https://www.10000recipe.com/recipe/6920148,https://recipe1.ezmember.co.kr/img/icon_vod.png,"양파, 계란, 간장, 맛술, 설탕, 물",10,1,59000,55
초간단!! 누텔라잼쿠키 만들기,https://www.10000recipe.com/recipe/6863912,https://recipe1.ezmember.co.kr/img/icon_vod.png,"누텔라, 계란, 박력분, 누텔라",60,2,75000,111
베이컨 양송이덮밥(호불호가 없는 한그릇!),https://www.10000recipe.com/recipe/6896593,https://recipe1.ezmember.co.kr/cache/recipe/2018/09/27/8f25a91f9ecc78b22fbad98b125d4c971_m.jpg,"양송이버섯, 베이컨, 양파, 홍피망, 청피망, 대파, 다진마늘, 굴소스, 맛술, 설탕, 후춧가루와, 참기름",15,2,22000,21
이탈리아 전통 집밥 레시피 : #4 겉은 바삭하고 속은 촉촉한 부드러운 사과 케이크 만들기 Torta di mele,https://www.10000recipe.com/recipe/6949975,https://recipe1.ezmember.co.kr/img/icon_vod.png,"달걀, 설탕, 식용유, 우유, 박력분, 베이킹, 사과",60,6,15000,19
야식으로굿!안주로도굿!아이간식으로도굿!두부강정!,https://www.10000recipe.com/recipe/6937332,https://recipe1.ezmember.co.kr/cache/recipe/2020/07/29/8824cfcd5d8fd1f3693e7321bd0a300b1_m.jpg,"두부, 전분가루, 소금, 깨, 케찹, 고추장, 굴소스, 다진마늘, 황설탕",30,2,13000,8
부산에서 유명하다는 달걀만두 ,https://www.10000recipe.com/recipe/6929819,https://recipe1.ezmember.co.kr/cache/recipe/2020/04/02/f862795394714ba8253e88cb9d1b46a31_m.jpg,"달걀, 삶은, 다진대파, 다진당근, 다진청양고추, 식용유, 참치액",15,2,65000,20
대패삼겹살을 넣은 두부김치만들기,https://www.10000recipe.com/recipe/6843483,https://recipe1.ezmember.co.kr/cache/recipe/2016/02/22/002db8930e7a12052bf0b91db9a1c7591_m.jpg,"대패삼겹살, 김치, 양파, 두부, 다진마늘, 소면, 고추장, 고춧가루, 진간장, 설탕, 생강가루, 올리고당",30,4,538000,466
고구마치즈스틱 - 남은 만두피로 만들었어요 #아이간식,https://www.10000recipe.com/recipe/6859648,https://recipe1.ezmember.co.kr/cache/recipe/2016/11/01/6f1ea899acdc656d3fcd31c28fe45bf41_m.jpg,"만두피, 모짜렐라슬라이스치즈, 찐고구마, 올리고당, 식용유",30,2,44000,16
이거 된장으로 만든거 맞음?존맛ㅠㅠ 된장삼겹살덮밥,https://www.10000recipe.com/recipe/6873881,https://recipe1.ezmember.co.kr/img/icon_vod.png,"대패, 양파, 대파, 밥, 식용유, 설탕, 간장, 맛술, 된장, 다진, 올리고당, 참기름, 물",30,1,139000,103
까르보나라 떡볶이 ,https://www.10000recipe.com/recipe/6834570,https://recipe1.ezmember.co.kr/cache/recipe/2015/09/21/8120c5f993593892442603f5e246eb671_m.jpg,"떡볶이떡, 양파, 베이컨, 브로컬리, 계란, 다진마늘, 우유, 허브솔트, 슬라이스치즈",30,2,269000,283
너무 간단한 베이킹~블루베리 크럼블 타르트 에요~^^,https://www.10000recipe.com/recipe/6832551,https://recipe1.ezmember.co.kr/cache/recipe/2015/08/22/c29c3ae67d795294af11785d14057e811_m.jpg,"박력분, 아몬드가루, 버터, 설탕, 소금, 냉동블루베리",60,4,62000,90
[노버터] 초코 비스코티(+영상)｜효썸,https://www.10000recipe.com/recipe/6916540,https://recipe1.ezmember.co.kr/img/icon_vod.png,"달걀, 설탕, 인스턴트커피, 물, 식용유, 박력분, 코코아파우더, 베이킹파우더, 통, 초코칩",90,4,12000,13
 에어프라이어 깐풍만두,https://www.10000recipe.com/recipe/6909523,https://recipe1.ezmember.co.kr/cache/recipe/2019/03/30/1a3dbe90fa9a2aa4d5805b41fcb50b9f1_m.jpg,"냉동만두, 청양고추, 홍고추, 양파, 대파, 마늘, 식용유, 간장, 설탕, 요리, 굴, 식초, 물",30,2,41000,21
스팸 계란밥 전,https://www.10000recipe.com/recipe/6908836,https://recipe1.ezmember.co.kr/cache/recipe/2019/03/20/e406ac8ddcbdc05af9ca7f20aaa9dddb1_m.jpg,"리챔, 밥, 양파, 당근, 쪽파, 소금, 식용유",30,2,109000,63
닭봉간장조림~ 십년째 만들어 먹는 양념 공유해요!,https://www.10000recipe.com/recipe/6940325,https://recipe1.ezmember.co.kr/cache/recipe/2020/08/28/c37e0db0e0386d453eda2be45e26b9c01_m.jpg,"닭봉, 우유, 대파, 소주, 간장, 설탕, 식초, 청주, 케첩, 물엿",60,2,520000,465
【초간단】햇마늘쫑 어묵 조림~♥,https://www.10000recipe.com/recipe/6869250,https://recipe1.ezmember.co.kr/cache/recipe/2017/05/03/5a4e946f7a66fa67b06a1993734b1deb1_m.jpg,"죽봉어묵, 마늘쫑, 물, 양조간장, 다진마늘, 설탕, 올리고당, 참기름",5,1,50000,54
♥[신혼밥상] 구수한 배춧국,https://www.10000recipe.com/recipe/6930757,https://recipe1.ezmember.co.kr/cache/recipe/2020/04/15/33413c83716d69d9341039a2982792541_m.jpg,"알배추, 된장, 대파, 다진마늘, 고춧가루, 청양고추, 멸치다시다육수
또는",20,2,66000,40
"10분이면 Ok, 칼로리 걱정 없는 두부 마요네즈 만들기!",https://www.10000recipe.com/recipe/6960619,https://recipe1.ezmember.co.kr/img/icon_vod.png,"두부, 레몬즙, 올리브오일, 소금",10,6,22000,11
묵은지 베이컨 밥 말이,https://www.10000recipe.com/recipe/6914420,https://recipe1.ezmember.co.kr/cache/recipe/2019/06/21/eca2f2ba6af1b39f9c997be2db5b5dee1_m.jpg,"베이컨, 묵은지, 밥, 참기름, 깨소금",15,1,37000,23
두부 강정 ,https://www.10000recipe.com/recipe/4088595,https://recipe1.ezmember.co.kr/cache/recipe/2015/08/05/2541e1b93570a146ce872365b353cfcf1_m.jpg,"두부, 녹말가루, 청주, 케찹, 고추장, 설탕, 올리고당, 소금, 다진마늘, 다진양파",30,2,59000,33
【10분만에 고급진 요리】파프리카소고기말이,https://www.10000recipe.com/recipe/6868912,https://recipe1.ezmember.co.kr/cache/recipe/2017/04/24/9765639935fc28e17b598a9c4f93ca1a1_m.jpg,"얇게, 깻잎, 빨간, 주황, 노랑, 간장, 물, 식초, 설탕, 소금, 후추",10,2,151000,84
새우 아보카도 토스트(Shrimp Avocado Toast),https://www.10000recipe.com/recipe/6879476,https://recipe1.ezmember.co.kr/cache/recipe/2017/11/12/47ef3b66db612d520d21dfb6685a67211_m.jpg,"식빵, 모짜렐라치즈, 체다치즈
혹은, 새우, 아보카도, 방울토마토, 소금, 후추",30,1,59000,30
[오징어채요리]맥주안주로 좋은 오징어채 버터구이,https://www.10000recipe.com/recipe/6855073,https://recipe1.ezmember.co.kr/cache/recipe/2016/08/22/06726be2dffba2a848cd1775a82e465b1_m.jpg,"오징어채, 버터, 설탕, 파슬리가루
없으면패스",10,2,86000,36
"봄 소풍,봄 나들이 플라워 계란프라이 도시락",https://www.10000recipe.com/recipe/6909564,https://recipe1.ezmember.co.kr/cache/recipe/2019/03/31/224003d4af2ea53901880436197b14681_m.jpg,"달걀, 스팸, 호박, 당근, 양파, 스팸, 굴소스, 후추톡톡, 식용유",30,1,23000,11
아이 간장 떡볶이 ,https://www.10000recipe.com/recipe/6887456,https://recipe1.ezmember.co.kr/cache/recipe/2018/04/17/fda558bf61351f135a05a2c9a71a49b91_m.jpg,"떡국떡, 비엔나소시지, 양파, 대파, 간장, 맛술, 올리고, 다진, 참기름, 물, 후춧가루",30,2,219000,241
"만두볶음밥 만들기, 간단한 한 끼 식사로 제격 ~ ",https://www.10000recipe.com/recipe/6884578,https://recipe1.ezmember.co.kr/cache/recipe/2018/02/26/a291ca97e43f3c607d18b9caa4154e7c1_m.jpg,"만두, 밥, 다진, 식용유, 굴소스
취향껏, 참기름, 통깨, 후추",10,1,191000,180
달콤 씁쓸 고소한 모카호두머핀,https://www.10000recipe.com/recipe/3919318,https://recipe1.ezmember.co.kr/cache/recipe/2015/06/26/51fb849b19bc5b2c2a8de024f258b6a0_m.jpg,"달걀, 박력분, 베이킹파우더, 우유, 굵게, 버터, 설탕, 커피가루",60,4,13000,9
"천기누설, 고혈압 완화에 좋은 숙주 들깨무침",https://www.10000recipe.com/recipe/6919791,https://recipe1.ezmember.co.kr/cache/recipe/2019/09/28/751da1fff0c330f91275f062fc219d841_m.jpg,"숙주, 간장, 들깨가루, 마늘, 깨소금, 참기름, 부추",15,4,17000,7
간단 하지만 맛있는 베이컨 당면 덮밥,https://www.10000recipe.com/recipe/6893882,https://recipe1.ezmember.co.kr/cache/recipe/2018/08/09/23330d18de787dff6f31dfe374ada8f61_m.jpg,"불린당면, 베이컨, 대파, 식용유, 밥, 전분, 물, 간장, 굴소스, 깨소금",15,2,15000,4
봄꽃 닮은 귀요미 애호박전/소시지 애호박전,https://www.10000recipe.com/recipe/6887865,https://recipe1.ezmember.co.kr/cache/recipe/2018/04/26/8ab7481f41c79062c9b31997e855edf31_m.jpg,"애호박, 분홍, 계란, 전분, 부침유, 소금, 검정깨",30,3,76000,41
입맛돋궈주는 새콤아삭 콩나물냉채,https://www.10000recipe.com/recipe/6869920,https://recipe1.ezmember.co.kr/cache/recipe/2017/05/17/9c3fc6294e806a881c5ca369f30a9c601_m.jpg,"콩나물, 맛살, 당근, 양파, 오이
생략가능, 설탕, 다진마늘, 간장, 식초, 매실액기스
올리고당, 참기름, 깨, 겨자",15,4,128000,109
이탈리안 샌드 쿠키! 바치 디 다마 만들기(+영상)｜효썸,https://www.10000recipe.com/recipe/6919952,https://recipe1.ezmember.co.kr/img/icon_vod.png,"무염버터, 설탕, 박력분, 아몬드가루, 초콜릿",90,4,17000,12
쫄깃한 두부강정 만들기,https://www.10000recipe.com/recipe/6881308,https://recipe1.ezmember.co.kr/cache/recipe/2017/12/23/cf090154602535ac2345d3b1f0f303321_m.jpg,"두부, 전분가루, 고추장, 케찹, 다진마늘, 고추가루, 설탕, 올리고당, 깨소금",30,2,84000,79
마늘쫑무침 / 마늘쫑고추장무침 - 간단 반찬 만들기,https://www.10000recipe.com/recipe/6891443,https://recipe1.ezmember.co.kr/cache/recipe/2018/06/25/37386ee35d468574c03fea119de8ffc61_m.jpg,"마늘쫑
1줌, 고춧가루, 다진, 고추장, 진간장, 매실액, 올리고당, 설탕, 참기름, 통깨",15,4,310000,246
표고버섯 무밥 초간단 레시피/전기밥솥 요리,https://www.10000recipe.com/recipe/6880057,https://recipe1.ezmember.co.kr/cache/recipe/2017/11/25/9664e34f29e604ec2291334e362f865f1_m.jpg,"쌀, 무, 표고버섯, 간장, 설탕, 고춧가루, 참기름, 다진마늘, 깨소금, 쪽파, 청양고추",10,3,93000,74
